,index,ts_code,symbol,name,area,industry,market,list_date
2256,2256,300832.SZ,300832,新产业,深圳,医疗保健,创业板,20200512
2257,2257,300833.SZ,300833,浩洋股份,广东,专用机械,创业板,20200520
2258,2258,300835.SZ,300835,龙磁科技,安徽,元器件,创业板,20200525
2259,2259,300836.SZ,300836,佰奥智能,江苏,专用机械,创业板,20200528
2260,2260,300837.SZ,300837,浙矿股份,浙江,专用机械,创业板,20200605
2261,2261,300838.SZ,300838,浙江力诺,浙江,电器仪表,创业板,20200608
2262,2262,300839.SZ,300839,博汇股份,浙江,石油加工,创业板,20200630
2263,2263,300840.SZ,300840,酷特智能,山东,服饰,创业板,20200708
2264,2264,300841.SZ,300841,康华生物,四川,生物制药,创业板,20200616
2265,2265,300842.SZ,300842,帝科股份,江苏,半导体,创业板,20200618
2266,2266,300843.SZ,300843,胜蓝股份,广东,元器件,创业板,20200702
2267,2267,300845.SZ,300845,捷安高科,河南,软件服务,创业板,20200703
2268,2268,300846.SZ,300846,首都在线,北京,软件服务,创业板,20200701
2269,2269,300847.SZ,300847,中船汉光,河北,化工原料,创业板,20200709
2270,2270,300848.SZ,300848,美瑞新材,山东,化工原料,创业板,20200720
2271,2271,300849.SZ,300849,锦盛新材,浙江,塑料,创业板,20200710
2272,2272,300850.SZ,300850,新强联,河南,机械基件,创业板,20200713
2273,2273,300851.SZ,300851,交大思诺,北京,软件服务,创业板,20200717
2274,2274,300852.SZ,300852,四会富仕,广东,元器件,创业板,20200713
2275,2275,300853.SZ,300853,申昊科技,浙江,机械基件,创业板,20200724
2276,2276,300855.SZ,300855,图南股份,江苏,钢加工,创业板,20200723
2277,2277,300856.SZ,300856,科思股份,江苏,化工原料,创业板,20200722
2278,2278,300857.SZ,300857,协创数据,深圳,IT设备,创业板,20200727
2279,2279,300858.SZ,300858,科拓生物,北京,食品,创业板,20200727
2280,2280,300859.SZ,300859,西域旅游,新疆,旅游服务,创业板,20200806
2281,2281,300860.SZ,300860,锋尚文化,北京,文教休闲,创业板,20200824
2282,2282,300861.SZ,300861,美畅股份,陕西,矿物制品,创业板,20200824
2283,2283,300862.SZ,300862,蓝盾光电,安徽,电器仪表,创业板,20200824
2284,2284,300863.SZ,300863,卡倍亿,浙江,汽车配件,创业板,20200824
2285,2285,300864.SZ,300864,南大环境,江苏,环境保护,创业板,20200824
2286,2286,300865.SZ,300865,大宏立,四川,专用机械,创业板,20200824
2287,2287,300866.SZ,300866,安克创新,湖南,元器件,创业板,20200824
2288,2288,300867.SZ,300867,圣元环保,福建,环境保护,创业板,20200824
2289,2289,300868.SZ,300868,杰美特,深圳,通信设备,创业板,20200824
2290,2290,300869.SZ,300869,康泰医学,河北,医疗保健,创业板,20200824
2291,2291,300870.SZ,300870,欧陆通,深圳,元器件,创业板,20200824
2292,2292,300871.SZ,300871,回盛生物,湖北,农业综合,创业板,20200824
2293,2293,300872.SZ,300872,天阳科技,西藏,软件服务,创业板,20200824
2294,2294,300873.SZ,300873,海晨股份,江苏,仓储物流,创业板,20200824
2295,2295,300875.SZ,300875,捷强装备,天津,专用机械,创业板,20200824
2296,2296,300876.SZ,300876,蒙泰高新,广东,化纤,创业板,20200824
2297,2297,300877.SZ,300877,金春股份,安徽,纺织,创业板,20200824
2298,2298,300878.SZ,300878,维康药业,浙江,中成药,创业板,20200824
2299,2299,300879.SZ,300879,大叶股份,浙江,农用机械,创业板,20200901
2300,2300,300880.SZ,300880,迦南智能,浙江,电器仪表,创业板,20200901
2301,2301,300881.SZ,300881,盛德鑫泰,江苏,钢加工,创业板,20200901
2302,2302,300882.SZ,300882,万胜智能,浙江,电器仪表,创业板,20200910
2303,2303,300883.SZ,300883,龙利得,安徽,造纸,创业板,20200910
2304,2304,300884.SZ,300884,狄耐克,福建,通信设备,创业板,20201112
2305,2305,300885.SZ,300885,海昌新材,江苏,机械基件,创业板,20200910
2306,2306,300886.SZ,300886,华业香料,安徽,化工原料,创业板,20200916
2307,2307,300887.SZ,300887,谱尼测试,北京,综合类,创业板,20200916
2308,2308,300888.SZ,300888,稳健医疗,深圳,医疗保健,创业板,20200917
2309,2309,300889.SZ,300889,爱克股份,深圳,电气设备,创业板,20200916
2310,2310,300890.SZ,300890,翔丰华,深圳,矿物制品,创业板,20200917
2311,2311,300891.SZ,300891,惠云钛业,广东,化工原料,创业板,20200917
2312,2312,300892.SZ,300892,品渥食品,上海,乳制品,创业板,20200924
2313,2313,300893.SZ,300893,松原股份,浙江,汽车配件,创业板,20200924
2314,2314,300894.SZ,300894,火星人,浙江,家用电器,创业板,20201231
2315,2315,300895.SZ,300895,铜牛信息,北京,软件服务,创业板,20200924
2316,2316,300896.SZ,300896,爱美客,北京,医疗保健,创业板,20200928
2317,2317,300897.SZ,300897,山科智能,浙江,电器仪表,创业板,20200928
2318,2318,300898.SZ,300898,熊猫乳品,浙江,乳制品,创业板,20201016
2319,2319,300899.SZ,300899,上海凯鑫,上海,环境保护,创业板,20201016
2320,2320,300900.SZ,300900,广联航空,黑龙江,航空,创业板,20201029
2321,2321,300901.SZ,300901,中胤时尚,浙江,服饰,创业板,20201029
2322,2322,300902.SZ,300902,国安达,福建,专用机械,创业板,20201029
2323,2323,300903.SZ,300903,科翔股份,广东,元器件,创业板,20201105
2324,2324,300905.SZ,300905,宝丽迪,江苏,塑料,创业板,20201105
2325,2325,300906.SZ,300906,日月明,江西,专用机械,创业板,20201105
2326,2326,300907.SZ,300907,康平科技,江苏,电气设备,创业板,20201118
2327,2327,300908.SZ,300908,仲景食品,河南,食品,创业板,20201123
2328,2328,300909.SZ,300909,汇创达,深圳,元器件,创业板,20201118
2329,2329,300910.SZ,300910,瑞丰新材,河南,化工原料,创业板,20201127
2330,2330,300911.SZ,300911,亿田智能,浙江,家用电器,创业板,20201203
2331,2331,300912.SZ,300912,凯龙高科,江苏,环境保护,创业板,20201207
2332,2332,300913.SZ,300913,兆龙互连,浙江,电气设备,创业板,20201207
2333,2333,300915.SZ,300915,海融科技,上海,食品,创业板,20201202
2334,2334,300916.SZ,300916,朗特智能,深圳,元器件,创业板,20201202
2335,2335,300917.SZ,300917,特发服务,深圳,房产服务,创业板,20201221
2336,2336,300918.SZ,300918,南山智尚,山东,纺织,创业板,20201222
2337,2337,300919.SZ,300919,中伟股份,贵州,化工原料,创业板,20201223
2338,2338,300920.SZ,300920,润阳科技,浙江,塑料,创业板,20201225
2339,2339,300921.SZ,300921,南凌科技,深圳,互联网,创业板,20201222
2340,2340,300922.SZ,300922,天秦装备,河北,机械基件,创业板,20201225
2341,2341,300923.SZ,300923,研奥股份,吉林,运输设备,创业板,20201224
2342,2342,300925.SZ,300925,法本信息,深圳,软件服务,创业板,20201230
2343,2343,300926.SZ,300926,博俊科技,江苏,汽车配件,创业板,20210107
2344,2344,300927.SZ,300927,江天化学,江苏,化工原料,创业板,20210107
2345,2345,300928.SZ,300928,华安鑫创,北京,汽车服务,创业板,20210106
2346,2346,300929.SZ,300929,华骐环保,安徽,环境保护,创业板,20210120
2347,2347,300930.SZ,300930,屹通新材,浙江,小金属,创业板,20210121
2348,2348,300931.SZ,300931,通用电梯,江苏,运输设备,创业板,20210121
2349,2349,300932.SZ,300932,三友联众,广东,元器件,创业板,20210122
2350,2350,300933.SZ,300933,中辰股份,江苏,电气设备,创业板,20210122
2351,2351,300935.SZ,300935,盈建科,北京,软件服务,创业板,20210120
2352,2352,300936.SZ,300936,中英科技,江苏,元器件,创业板,20210126
2353,2353,300937.SZ,300937,药易购,四川,医药商业,创业板,20210127
2354,2354,300938.SZ,300938,信测标准,深圳,综合类,创业板,20210127
2355,2355,300939.SZ,300939,秋田微,深圳,元器件,创业板,20210128
2356,2356,300940.SZ,300940,C南极光,深圳,元器件,创业板,20210203
2357,2357,300999.SZ,300999,金龙鱼,上海,食品,创业板,20201015
2358,2358,600000.SH,600000,浦发银行,上海,银行,主板,19991110
2359,2359,600004.SH,600004,白云机场,广东,机场,主板,20030428
2360,2360,600006.SH,600006,东风汽车,湖北,汽车整车,主板,19990727
2361,2361,600007.SH,600007,中国国贸,北京,园区开发,主板,19990312
2362,2362,600008.SH,600008,首创股份,北京,环境保护,主板,20000427
2363,2363,600009.SH,600009,上海机场,上海,机场,主板,19980218
2364,2364,600010.SH,600010,包钢股份,内蒙,普钢,主板,20010309
2365,2365,600011.SH,600011,华能国际,北京,火力发电,主板,20011206
2366,2366,600012.SH,600012,皖通高速,安徽,路桥,主板,20030107
2367,2367,600015.SH,600015,华夏银行,北京,银行,主板,20030912
2368,2368,600016.SH,600016,民生银行,北京,银行,主板,20001219
2369,2369,600017.SH,600017,日照港,山东,港口,主板,20061017
2370,2370,600018.SH,600018,上港集团,上海,港口,主板,20061026
2371,2371,600019.SH,600019,宝钢股份,上海,普钢,主板,20001212
2372,2372,600020.SH,600020,中原高速,河南,路桥,主板,20030808
2373,2373,600021.SH,600021,上海电力,上海,火力发电,主板,20031029
2374,2374,600022.SH,600022,山东钢铁,山东,普钢,主板,20040629
2375,2375,600023.SH,600023,浙能电力,浙江,火力发电,主板,20131219
2376,2376,600025.SH,600025,华能水电,云南,水力发电,主板,20171215
2377,2377,600026.SH,600026,中远海能,上海,水运,主板,20020523
2378,2378,600027.SH,600027,华电国际,山东,火力发电,主板,20050203
2379,2379,600028.SH,600028,中国石化,北京,石油加工,主板,20010808
2380,2380,600029.SH,600029,南方航空,广东,空运,主板,20030725
2381,2381,600030.SH,600030,中信证券,深圳,证券,主板,20030106
2382,2382,600031.SH,600031,三一重工,北京,工程机械,主板,20030703
2383,2383,600033.SH,600033,福建高速,福建,路桥,主板,20010209
2384,2384,600035.SH,600035,楚天高速,湖北,路桥,主板,20040310
2385,2385,600036.SH,600036,招商银行,深圳,银行,主板,20020409
2386,2386,600037.SH,600037,歌华有线,北京,影视音像,主板,20010208
2387,2387,600038.SH,600038,中直股份,黑龙江,航空,主板,20001218
2388,2388,600039.SH,600039,四川路桥,四川,建筑工程,主板,20030325
2389,2389,600048.SH,600048,保利地产,广东,全国地产,主板,20060731
2390,2390,600050.SH,600050,中国联通,北京,电信运营,主板,20021009
2391,2391,600051.SH,600051,宁波联合,浙江,综合类,主板,19970410
2392,2392,600052.SH,600052,浙江广厦,浙江,影视音像,主板,19970415
2393,2393,600053.SH,600053,九鼎投资,江西,多元金融,主板,19970418
2394,2394,600054.SH,600054,黄山旅游,安徽,旅游景点,主板,19970506
2395,2395,600055.SH,600055,万东医疗,北京,医疗保健,主板,19970519
2396,2396,600056.SH,600056,中国医药,北京,医药商业,主板,19970515
2397,2397,600057.SH,600057,厦门象屿,福建,仓储物流,主板,19970604
2398,2398,600058.SH,600058,五矿发展,北京,商贸代理,主板,19970528
2399,2399,600059.SH,600059,古越龙山,浙江,红黄酒,主板,19970516
2400,2400,600060.SH,600060,海信视像,山东,家用电器,主板,19970422
2401,2401,600061.SH,600061,国投资本,上海,证券,主板,19970519
2402,2402,600062.SH,600062,华润双鹤,北京,化学制药,主板,19970522
2403,2403,600063.SH,600063,皖维高新,安徽,化纤,主板,19970528
2404,2404,600064.SH,600064,南京高科,江苏,园区开发,主板,19970506
2405,2405,600066.SH,600066,宇通客车,河南,汽车整车,主板,19970508
2406,2406,600067.SH,600067,冠城大通,福建,全国地产,主板,19970508
2407,2407,600068.SH,600068,葛洲坝,湖北,建筑工程,主板,19970526
2408,2408,600070.SH,600070,浙江富润,浙江,互联网,主板,19970604
2409,2409,600071.SH,600071,凤凰光学,江西,元器件,主板,19970528
2410,2410,600072.SH,600072,中船科技,上海,船舶,主板,19970603
2411,2411,600073.SH,600073,上海梅林,上海,食品,主板,19970704
2412,2412,600075.SH,600075,新疆天业,新疆,化工原料,主板,19970617
2413,2413,600076.SH,600076,康欣新材,山东,其他建材,主板,19970526
2414,2414,600077.SH,600077,宋都股份,浙江,全国地产,主板,19970520
2415,2415,600078.SH,600078,澄星股份,江苏,化工原料,主板,19970627
2416,2416,600079.SH,600079,人福医药,湖北,化学制药,主板,19970606
2417,2417,600080.SH,600080,ST金花,陕西,中成药,主板,19970612
2418,2418,600081.SH,600081,东风科技,上海,汽车配件,主板,19970703
2419,2419,600082.SH,600082,海泰发展,天津,园区开发,主板,19970620
2420,2420,600083.SH,600083,*ST博信,江苏,综合类,主板,19970606
2421,2421,600084.SH,600084,ST中葡,新疆,红黄酒,主板,19970711
2422,2422,600085.SH,600085,同仁堂,北京,中成药,主板,19970625
2423,2423,600086.SH,600086,退金钰,,,主板,19970606
2424,2424,600088.SH,600088,中视传媒,上海,影视音像,主板,19970616
2425,2425,600089.SH,600089,特变电工,新疆,电气设备,主板,19970618
2426,2426,600090.SH,600090,*ST济堂,新疆,医药商业,主板,19970616
2427,2427,600091.SH,600091,ST明科,内蒙,化工原料,主板,19970704
2428,2428,600093.SH,600093,易见股份,云南,仓储物流,主板,19970626
2429,2429,600094.SH,600094,大名城,上海,区域地产,主板,19970703
2430,2430,600095.SH,600095,湘财股份,黑龙江,证券,主板,19970708
2431,2431,600096.SH,600096,云天化,云南,农药化肥,主板,19970709
2432,2432,600097.SH,600097,开创国际,上海,渔业,主板,19970619
2433,2433,600098.SH,600098,广州发展,广东,火力发电,主板,19970718
2434,2434,600099.SH,600099,林海股份,江苏,摩托车,主板,19970704
2435,2435,600100.SH,600100,同方股份,北京,IT设备,主板,19970627
2436,2436,600101.SH,600101,明星电力,四川,水力发电,主板,19970627
2437,2437,600103.SH,600103,青山纸业,福建,造纸,主板,19970703
2438,2438,600104.SH,600104,上汽集团,上海,汽车整车,主板,19971125
2439,2439,600105.SH,600105,永鼎股份,江苏,通信设备,主板,19970929
2440,2440,600106.SH,600106,重庆路桥,重庆,路桥,主板,19970618
2441,2441,600107.SH,600107,美尔雅,湖北,服饰,主板,19971106
2442,2442,600108.SH,600108,亚盛集团,甘肃,农业综合,主板,19970818
2443,2443,600109.SH,600109,国金证券,四川,证券,主板,19970807
2444,2444,600110.SH,600110,诺德股份,吉林,电气设备,主板,19971007
2445,2445,600111.SH,600111,北方稀土,内蒙,小金属,主板,19970924
2446,2446,600112.SH,600112,ST天成,贵州,电气设备,主板,19971127
2447,2447,600113.SH,600113,浙江东日,浙江,区域地产,主板,19971021
2448,2448,600114.SH,600114,东睦股份,浙江,机械基件,主板,20040511
2449,2449,600115.SH,600115,东方航空,上海,空运,主板,19971105
2450,2450,600116.SH,600116,三峡水利,重庆,水力发电,主板,19970804
2451,2451,600117.SH,600117,西宁特钢,青海,特种钢,主板,19971015
2452,2452,600118.SH,600118,中国卫星,北京,航空,主板,19970908
2453,2453,600119.SH,600119,ST长投,上海,仓储物流,主板,19980115
2454,2454,600120.SH,600120,浙江东方,浙江,多元金融,主板,19971201
2455,2455,600121.SH,600121,郑州煤电,河南,煤炭开采,主板,19980107
2456,2456,600122.SH,600122,*ST宏图,江苏,其他商业,主板,19980420
2457,2457,600123.SH,600123,兰花科创,山西,煤炭开采,主板,19981217
2458,2458,600125.SH,600125,铁龙物流,辽宁,铁路,主板,19980511
2459,2459,600126.SH,600126,杭钢股份,浙江,普钢,主板,19980311
2460,2460,600127.SH,600127,金健米业,湖南,农业综合,主板,19980506
2461,2461,600128.SH,600128,弘业股份,江苏,商贸代理,主板,19970901
2462,2462,600129.SH,600129,太极集团,重庆,中成药,主板,19971118
2463,2463,600130.SH,600130,波导股份,浙江,通信设备,主板,20000706
2464,2464,600131.SH,600131,国网信通,四川,通信设备,主板,19980402
2465,2465,600132.SH,600132,重庆啤酒,重庆,啤酒,主板,19971030
2466,2466,600133.SH,600133,东湖高新,湖北,园区开发,主板,19980212
2467,2467,600135.SH,600135,乐凯胶片,河北,化工原料,主板,19980122
2468,2468,600136.SH,600136,当代文体,湖北,影视音像,主板,19980303
2469,2469,600137.SH,600137,浪莎股份,四川,服饰,主板,19980416
2470,2470,600138.SH,600138,中青旅,北京,旅游服务,主板,19971203
2471,2471,600139.SH,600139,西部资源,四川,综合类,主板,19980225
2472,2472,600141.SH,600141,兴发集团,湖北,化工原料,主板,19990616
2473,2473,600143.SH,600143,金发科技,广东,塑料,主板,20040623
2474,2474,600145.SH,600145,*ST新亿,新疆,陶瓷,主板,19990923
2475,2475,600146.SH,600146,*ST环球,宁夏,服饰,主板,19990707
2476,2476,600148.SH,600148,长春一东,吉林,汽车配件,主板,19980520
2477,2477,600149.SH,600149,ST坊展,河北,综合类,主板,19991014
2478,2478,600150.SH,600150,中国船舶,上海,船舶,主板,19980520
2479,2479,600151.SH,600151,航天机电,上海,汽车配件,主板,19980605
2480,2480,600152.SH,600152,维科技术,浙江,电气设备,主板,19980609
